request_id,BurstId,fecha,year,burst_side,resolved_raw_symbol,outcome_file,decision_utc,p0_ts_event,p0_price_databento,p0_lag_ms,atas_decision_price,atas_databento_p0_abs_ticks,post_t_match_events,base_label,low_85_label,high_115_label,tau_push,tau_A,tau_B,max_directional_ticks,min_directional_ticks,record_ordinal_unique,used_match_events_closed,used_match_events_single_ts_event,maybe_bad_book_zero,sequence_regressions_zero,double_decode_deterministic,p0_within_prior_100ms,post_trade_available,contract_single,contract_symbol_match,atas_databento_p0_within_2_ticks,information_status
NQ_JOINT_AB_V4_MBO_2024-04-26_LB_20240426_093151_SELL_0001,LB_20240426_093151_SELL_0001,2024-04-26,2024,SELL,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-04-26_LB_20240426_093151_SELL_0001_PAD100MS.mbo.dbn.zst,2024-04-26T13:31:52.036258+00:00,2024-04-26T13:31:52.035972053+00:00,17674.25,0.285,17675.0,3.0,369,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,2.0,-39.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-05-02_LB_20240502_093112_SELL_0001,LB_20240502_093112_SELL_0001,2024-05-02,2024,SELL,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-02_LB_20240502_093112_SELL_0001_PAD100MS.mbo.dbn.zst,2024-05-02T13:31:13.136347+00:00,2024-05-02T13:31:13.136029043+00:00,17570.0,0.317,17571.25,5.0,313,C_VARIABLE,C_VARIABLE,C_VARIABLE,2024-05-02T13:31:13.347827369+00:00,,,18.0,-3.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-05-03_LB_20240503_093157_SELL_0001,LB_20240503_093157_SELL_0001,2024-05-03,2024,SELL,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-03_LB_20240503_093157_SELL_0001_PAD100MS.mbo.dbn.zst,2024-05-03T13:31:58.173092+00:00,2024-05-03T13:31:58.172725411+00:00,17936.75,0.366,17937.5,3.0,291,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,10.0,-12.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-05-10_LB_20240510_093420_BUY_0001,LB_20240510_093420_BUY_0001,2024-05-10,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-10_LB_20240510_093420_BUY_0001_PAD100MS.mbo.dbn.zst,2024-05-10T13:34:21.121966+00:00,2024-05-10T13:34:21.121691773+00:00,18300.75,0.27399999999999997,18301.25,2.0,180,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,7.0,-12.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-05-20_LB_20240520_093220_BUY_0001,LB_20240520_093220_BUY_0001,2024-05-20,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-20_LB_20240520_093220_BUY_0001_PAD100MS.mbo.dbn.zst,2024-05-20T13:32:21.062444+00:00,2024-05-20T13:32:21.062144103+00:00,18661.5,0.299,18661.25,1.0,189,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,-1.0,-10.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-05-28_LB_20240528_093142_BUY_0001,LB_20240528_093142_BUY_0001,2024-05-28,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-28_LB_20240528_093142_BUY_0001_PAD100MS.mbo.dbn.zst,2024-05-28T13:31:43.048095+00:00,2024-05-28T13:31:43.047623085+00:00,18934.75,0.47100000000000003,18936.25,6.0,275,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,6.0,-7.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-06-05_LB_20240605_093547_SELL_0002,LB_20240605_093547_SELL_0002,2024-06-05,2024,SELL,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-05_LB_20240605_093547_SELL_0002_PAD100MS.mbo.dbn.zst,2024-06-05T13:35:48.054540+00:00,2024-06-05T13:35:48.054251789+00:00,18817.25,0.28800000000000003,18817.5,1.0,243,C_VARIABLE,C_VARIABLE,C_VARIABLE,2024-06-05T13:35:52.852227495+00:00,,,14.0,-8.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-06-06_LB_20240606_093413_BUY_0001,LB_20240606_093413_BUY_0001,2024-06-06,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-06_LB_20240606_093413_BUY_0001_PAD100MS.mbo.dbn.zst,2024-06-06T13:34:14.079319+00:00,2024-06-06T13:34:14.079022395+00:00,19107.0,0.296,19107.5,2.0,121,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,13.0,-3.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-06-11_LB_20240611_093350_BUY_0001,LB_20240611_093350_BUY_0001,2024-06-11,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-11_LB_20240611_093350_BUY_0001_PAD100MS.mbo.dbn.zst,2024-06-11T13:33:51.059816+00:00,2024-06-11T13:33:51.059482649+00:00,19073.5,0.333,19073.75,1.0,284,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,10.0,-6.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-06-13_LB_20240613_093209_BUY_0001,LB_20240613_093209_BUY_0001,2024-06-13,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-13_LB_20240613_093209_BUY_0001_PAD100MS.mbo.dbn.zst,2024-06-13T13:32:10.037595+00:00,2024-06-13T13:32:10.037095335+00:00,19646.75,0.499,19647.5,3.0,305,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,0.0,-32.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-06-14_LB_20240614_093644_BUY_0001,LB_20240614_093644_BUY_0001,2024-06-14,2024,BUY,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-14_LB_20240614_093644_BUY_0001_PAD100MS.mbo.dbn.zst,2024-06-14T13:36:45.081257+00:00,2024-06-14T13:36:45.079911147+00:00,19586.5,1.345,19587.5,4.0,172,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,4.0,-7.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-08_LB_20240708_093223_BUY_0001,LB_20240708_093223_BUY_0001,2024-07-08,2024,BUY,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-08_LB_20240708_093223_BUY_0001_PAD100MS.mbo.dbn.zst,2024-07-08T13:32:24.063515+00:00,2024-07-08T13:32:24.063463379+00:00,20642.5,0.051,20642.5,0.0,333,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,2.0,-17.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-12_LB_20240712_093101_BUY_0001,LB_20240712_093101_BUY_0001,2024-07-12,2024,BUY,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-12_LB_20240712_093101_BUY_0001_PAD100MS.mbo.dbn.zst,2024-07-12T13:31:02.044351+00:00,2024-07-12T13:31:02.043958825+00:00,20469.25,0.392,20468.75,2.0,448,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,7.0,-20.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-16_LB_20240716_093212_BUY_0001,LB_20240716_093212_BUY_0001,2024-07-16,2024,BUY,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-16_LB_20240716_093212_BUY_0001_PAD100MS.mbo.dbn.zst,2024-07-16T13:32:13.083597+00:00,2024-07-16T13:32:13.083198597+00:00,20659.75,0.398,20660.0,1.0,218,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,8.0,-13.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-18_LB_20240718_093155_SELL_0001,LB_20240718_093155_SELL_0001,2024-07-18,2024,SELL,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-18_LB_20240718_093155_SELL_0001_PAD100MS.mbo.dbn.zst,2024-07-18T13:31:56.057671+00:00,2024-07-18T13:31:56.057298079+00:00,20112.25,0.372,20112.5,1.0,303,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,10.0,-14.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-22_LB_20240722_093156_SELL_0001,LB_20240722_093156_SELL_0001,2024-07-22,2024,SELL,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-22_LB_20240722_093156_SELL_0001_PAD100MS.mbo.dbn.zst,2024-07-22T13:31:57.031422+00:00,2024-07-22T13:31:57.031073097+00:00,19898.75,0.348,19900.0,5.0,356,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,1.0,-17.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-26_LB_20240726_093346_SELL_0001,LB_20240726_093346_SELL_0001,2024-07-26,2024,SELL,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-26_LB_20240726_093346_SELL_0001_PAD100MS.mbo.dbn.zst,2024-07-26T13:33:47.092358+00:00,2024-07-26T13:33:47.092028343+00:00,19117.5,0.32899999999999996,19118.75,5.0,200,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,3.0,-20.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-07-30_LB_20240730_093638_BUY_0001,LB_20240730_093638_BUY_0001,2024-07-30,2024,BUY,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-30_LB_20240730_093638_BUY_0001_PAD100MS.mbo.dbn.zst,2024-07-30T13:36:39.134783+00:00,2024-07-30T13:36:39.133533055+00:00,19300.0,1.2489999999999999,19301.25,5.0,118,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,-2.0,-26.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-08-08_LB_20240808_093753_SELL_0001,LB_20240808_093753_SELL_0001,2024-08-08,2024,SELL,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-08-08_LB_20240808_093753_SELL_0001_PAD100MS.mbo.dbn.zst,2024-08-08T13:37:54.045415+00:00,2024-08-08T13:37:54.045126253+00:00,18164.25,0.28800000000000003,18165.0,3.0,224,C_VARIABLE,C_VARIABLE,C_VARIABLE,2024-08-08T13:37:55.015245061+00:00,,,33.0,-9.0,True,True,True,True,True,True,True,True,True,True,False,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-08-13_LB_20240813_093126_BUY_0001,LB_20240813_093126_BUY_0001,2024-08-13,2024,BUY,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-08-13_LB_20240813_093126_BUY_0001_PAD100MS.mbo.dbn.zst,2024-08-13T13:31:27.070102+00:00,2024-08-13T13:31:27.069788291+00:00,18850.75,0.313,18851.25,2.0,263,C_VARIABLE,C_VARIABLE,C_VARIABLE,2024-08-13T13:31:29.757821439+00:00,,,25.0,-1.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
NQ_JOINT_AB_V4_MBO_2024-08-14_LB_20240814_093352_SELL_0001,LB_20240814_093352_SELL_0001,2024-08-14,2024,SELL,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-08-14_LB_20240814_093352_SELL_0001_PAD100MS.mbo.dbn.zst,2024-08-14T13:33:53.036680+00:00,2024-08-14T13:33:53.036366195+00:00,19117.0,0.313,19117.5,2.0,135,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,5.0,-16.0,True,True,True,True,True,True,True,True,True,True,True,OUTCOME_ONLY_NEVER_PREDICTOR
